410.68090820 0.03619403 0.04029851 0.06604478 0.04701493 0.08022388 0.07238806 0.13694030 0.12462687 0.19365671 0.16380598 0.62537312 0.03358209 0.65820900
411.51739500 0.03706369 0.04246132 0.06549118 0.04713926 0.07988485 0.07016913 0.13781937 0.12522490 0.19611370 0.16624685 0.62576466 0.03346527 0.65958977
412.35385130 0.03649635 0.04136253 0.06499826 0.04588113 0.08063955 0.07090720 0.13903372 0.12825860 0.19881821 0.16857838 0.62878002 0.03302051 0.65901985
413.19024660 0.03619303 0.03987935 0.06635389 0.04691689 0.07908847 0.07037534 0.14075067 0.12935657 0.20174263 0.16990618 0.62969166 0.03384719 0.66085792
414.02664180 0.03628118 0.04178814 0.06575964 0.04761905 0.08033689 0.06997085 0.14220926 0.13054747 0.20310982 0.17233559 0.63168125 0.03239391 0.66051186
414.86300660 0.03588143 0.04149766 0.06458658 0.04555382 0.07987519 0.07020280 0.14414976 0.13198129 0.20561623 0.17410296 0.63307335 0.03338534 0.66084244
415.69931030 0.03594080 0.04047115 0.06493506 0.04620960 0.07943220 0.07097553 0.14527332 0.13289036 0.20900030 0.17698580 0.63696766 0.03231652 0.66263969
416.53561400 0.03577662 0.04130308 0.06486330 0.04566608 0.07853403 0.06893542 0.14630599 0.13438046 0.21000582 0.17684702 0.63612568 0.03374055 0.66230370
417.37185670 0.03598538 0.04020242 0.06466124 0.04610627 0.07759347 0.07028395 0.14843969 0.13410178 0.21281979 0.17992691 0.63789715 0.03317402 0.66207481
418.20806880 0.03637351 0.04098806 0.06487514 0.04478828 0.07790445 0.06867536 0.14902280 0.13572205 0.21525516 0.18105320 0.64087944 0.03257329 0.66259506
419.04428100 0.03620147 0.04197272 0.06374607 0.04538300 0.07764953 0.06873033 0.15083944 0.13772299 0.21642183 0.18336830 0.64244492 0.03226653 0.66290657
419.88043210 0.03700887 0.04131813 0.06261090 0.04359950 0.07756654 0.06844106 0.15133079 0.13865653 0.21977186 0.18479088 0.64334602 0.03295310 0.66362480
420.71655270 0.03627451 0.04142157 0.06299020 0.04460784 0.07745098 0.06887255 0.15367646 0.13995097 0.22205881 0.18700979 0.64534309 0.03259804 0.66446075
421.55267330 0.03629032 0.04103415 0.06214421 0.04506641 0.07685009 0.06807400 0.15441176 0.14065465 0.22438330 0.18785578 0.64658447 0.03225806 0.66413666
422.38873290 0.03695203 0.04062429 0.06128070 0.04498508 0.07642873 0.06839568 0.15652972 0.14161120 0.22607298 0.19026854 0.64792290 0.03282075 0.66490707
423.22476200 0.03649310 0.04094348 0.06186026 0.04405874 0.07654651 0.06786827 0.15620828 0.14307967 0.22919447 0.19203382 0.65042282 0.03271028 0.66555405
424.06076050 0.03661426 0.04135257 0.06138273 0.04286022 0.07667457 0.06805944 0.15808744 0.14365712 0.23088520 0.19405558 0.65130302 0.03187594 0.66659485
424.89672850 0.03593065 0.04010863 0.06141634 0.04407771 0.07583038 0.06726551 0.15897222 0.14434928 0.23271360 0.19573847 0.65343636 0.03300606 0.66680595
425.73263550 0.03687196 0.04132901 0.06017018 0.04294976 0.07597245 0.06685575 0.16045382 0.14525932 0.23561588 0.19732576 0.65599670 0.03241491 0.66673424
426.56854250 0.03582677 0.04114173 0.06043307 0.04271654 0.07539370 0.06732284 0.16122047 0.14645669 0.23740158 0.19921259 0.65708664 0.03188976 0.66712601
427.40441890 0.03671830 0.04111685 0.05928476 0.04264678 0.07573150 0.06674316 0.16312870 0.14725569 0.24000765 0.20137693 0.65997322 0.03270224 0.66857910
428.24023440 0.03625209 0.04127161 0.05893289 0.04220115 0.07473508 0.06636921 0.16341328 0.14854061 0.24168060 0.20319761 0.66053169 0.03234802 0.66964119
429.07604980 0.03701029 0.04134320 0.05813324 0.04170428 0.07492327 0.06679906 0.16501173 0.14912438 0.24372629 0.20491064 0.66221336 0.03231630 0.66817116
429.91180420 0.03627399 0.04085226 0.05916535 0.04173270 0.07536538 0.06673710 0.16552210 0.15055468 0.24669836 0.20690262 0.66402534 0.03240007 0.66930794
430.74752810 0.03617350 0.04165952 0.05811760 0.04183096 0.07491857 0.06617521 0.16715241 0.15103720 0.24892851 0.20846905 0.66569519 0.03240185 0.67032402
431.58322140 0.03644875 0.04146464 0.05818425 0.04129745 0.07473667 0.06637686 0.16736332 0.15164688 0.25112858 0.21049992 0.66794846 0.03277044 0.67112526
432.41888430 0.03588907 0.04110930 0.05742251 0.04094617 0.07406199 0.06672104 0.16900488 0.15285482 0.25334421 0.21239803 0.66982056 0.03262643 0.67145187
433.25451660 0.03629995 0.04107626 0.05699729 0.04123547 0.07403280 0.06623149 0.17019583 0.15331954 0.25553257 0.21381947 0.67123070 0.03231969 0.67202675
434.09011840 0.03657588 0.04124514 0.05696498 0.04093385 0.07392996 0.06614786 0.17182879 0.15361868 0.25712061 0.21587549 0.67252914 0.03268482 0.67221794
434.92565920 0.03712721 0.04093123 0.05660378 0.04062690 0.07395009 0.06542909 0.17209374 0.15520390 0.26004261 0.21804627 0.67407188 0.03210590 0.67300674
435.76120000 0.03651267 0.04143070 0.05618480 0.04068554 0.07421759 0.06587184 0.17332340 0.15603577 0.26214605 0.21922503 0.67645302 0.03248882 0.67347244
436.59667970 0.03676149 0.04142962 0.05587163 0.03982494 0.07352298 0.06593727 0.17432531 0.15623632 0.26433260 0.22100656 0.67775345 0.03209336 0.67366882
437.43212890 0.03679313 0.04151754 0.05526127 0.04008590 0.07372942 0.06585541 0.17580530 0.15776664 0.26671440 0.22304939 0.67931282 0.03221188 0.67444519
438.26757810 0.03581460 0.04143259 0.05505618 0.03988764 0.07401685 0.06530899 0.17668539 0.15828651 0.26896069 0.22514046 0.68103935 0.03258427 0.67514046
439.10293580 0.03668965 0.04137931 0.05517242 0.03931034 0.07351724 0.06551724 0.17751724 0.15958621 0.27117241 0.22662069 0.68289658 0.03227586 0.67531036
439.93829350 0.03632421 0.04188127 0.05448631 0.03957712 0.07291949 0.06478720 0.17836813 0.15993494 0.27324476 0.22811060 0.68419624 0.03171591 0.67619949
440.77362060 0.03617675 0.04164998 0.05406488 0.03898011 0.07315445 0.06461087 0.17994926 0.16099320 0.27553064 0.23000935 0.68642372 0.03257242 0.67681213
441.60888670 0.03609398 0.04160651 0.05355034 0.03885024 0.07323795 0.06483790 0.18033863 0.16196350 0.27733299 0.23192020 0.68775429 0.03202520 0.67738548
442.44415280 0.03613990 0.04209845 0.05323834 0.03873057 0.07331606 0.06476684 0.18147669 0.16256477 0.28005182 0.23367876 0.68989632 0.03173575 0.67733162
443.27935790 0.03637524 0.04186343 0.05296745 0.03841736 0.07275048 0.06483727 0.18264200 0.16324186 0.28194002 0.23573708 0.69138481 0.03229100 0.67785576
